Fide id	Name	Federation	Year_of_birth	Title	Standard_Rating	Rapid_rating	Blitz_rating	Inactive_flag	age
2916711	Peycheva, Gergana	BUL	2003.0	FM	2274	2035.0	1850.0		18
13602659	Purtseladze, Maka	GEO	1988.0	IM	2274	2229.0	2178.0	wi	33
8600520	Lu, Xiaosha	CHN	1973.0	WIM	2273			wi	48
2921103	Mehmed, Elif	BUL	2004.0	WFM	2273	1868.0	1687.0		17
1208063	Calotescu, Ana-Cristina	ROU	1983.0	WGM	2272			wi	38
24174041	Maltsevskaya, Aleksandra	RUS	2002.0	WGM	2272	2356.0	2295.0		19
2902265	Alexieva, Silvia	FRA	1974.0	IM	2271	2286.0	2315.0		47
4130510	Dorofeeva, Anna	RUS	1979.0	WIM	2271			wi	42
34166146	Getman, Tatyana	RUS	2003.0	WFM	2271	2177.0	2091.0		18
24130010	Kozhakina, Alena V.	RUS	1992.0	WFM	2271			wi	29
4163117	Kucherova, Lija	RUS	1986.0	WGM	2271			wi	35
44157797	Nasyrova, Ekaterina	RUS	2005.0	WFM	2271	2047.0	2097.0		16
12500330	Derakhshani, Dorsa	USA	1998.0	IM	2270	2029.0	2111.0		23
13600125	Gaprindashvili, Nona	GEO	1941.0	GM	2270	2199.0	2105.0		80
4617339	Juergens, Vera	GER	1969.0	WGM	2270			wi	52
24145084	Maletina, Tatiana	RUS	1994.0	WIM	2270	2222.0	2227.0		27
8600376	Ning, Chunhong	CHN	1968.0	WGM	2270			wi	53
2200465	Pares Vives, Natalia	ESP	1955.0	FM	2270			wi	66
14126869	Potapova, Margarita	RUS	2000.0	WIM	2270	2184.0	2235.0		21
12924997	Schneider, Jana	GER	2002.0	FM	2270	2138.0	2028.0		19
708780	Terbe, Julianna	HUN	1997.0	WIM	2270	2237.0	2098.0		24
13603108	Mikadze, Miranda	GEO	1989.0	WGM	2269	2230.0	2244.0		32
13600737	Tqeshelashvili, Sopio	GEO	1979.0	WGM	2269	1966.0	1798.0	wi	42
13300695	Vaganian, Irina	ARM	1963.0	WIM	2269			wi	58
34188859	Yakimova, Mariya	RUS	2005.0	WFM	2269	2068.0	2049.0		16
14107449	Dornbusch, Tatiana	MNC	1982.0	WGM	2268	2248.0	2206.0		39
14121093	Prudnykova, Olga	UKR	1994.0	WIM	2268	2200.0	2162.0	wi	27
1204327	Sandu, Mihaela	ROU	1977.0	WGM	2268	2185.0	2169.0		44
4239873	Avramidou, Anastasia	GRE	2000.0	FM	2267	2052.0	2183.0		21
13400037	Babayeva, Fanara	AZE	1972.0	WFM	2267			wi	49
8603995	Gu, Tianlu	CHN	1997.0	WIM	2267	2155.0	2136.0		24
8608709	Ren, Xiaoyi	CHN	1996.0	WIM	2267	2254.0	2189.0		25
14107503	Rohonyan, Katerina	USA	1984.0	WGM	2267		2321.0	wi	37
12506540	Hakimifard, Ghazal	SUI	1994.0	WGM	2265	2188.0	2189.0		27
11600438	Klovane, Astra	LAT	1944.0		2265			wi	77
14204487	Yakubbaeva, Nilufar	UZB	2000.0	WIM	2265	1703.0	1706.0		21
13903284	Baciu, Diana	MDA	1994.0	WIM	2264				27
14112930	Boytsun, Olena	UKR	1983.0	WIM	2264			wi	38
13401807	Abdulla, Khayala	AZE	1993.0	WGM	2263	2022.0	2060.0		28
13413015	Beydullayeva, Govhar	AZE	2003.0	WFM	2263	1924.0	1972.0		18
4175026	Cheremnova, Tamara	RUS	1989.0	WIM	2263	2228.0	2227.0	wi	32
8602611	Gu, Xiaobing	CHN	1985.0	WGM	2263	2221.0	2174.0		36
908029	Maric, Mirjana	SRB	1970.0	WGM	2263			wi	51
25049615	Priyanka Nutakki	IND	2002.0	WIM	2263	1922.0	1916.0		19
2266423	Robles Garcia, Claudia	ESP	1990.0	WIM	2263			wi	31
13429310	Dadashli, Narmin	AZE	1993.0	WFM	2262			wi	28
4162919	Grigoryeva, Natalya	RUS	1982.0		2262			wi	39
3511685	Hernandez Moya, Yuleisy	CUB	1992.0	WGM	2262		2156.0		29
8607664	Li, Yunshan	CHN	2002.0	WIM	2262	2028.0	1999.0		19
3507700	Miranda Llanes, Yerisbel	CUB	1987.0	WIM	2262		2260.0		34
54117739	Nur-Mukhametova, Alisa	RUS	2005.0		2262	2031.0	1819.0		16
4119851	Roschina, Tatiana	RUS	1976.0	WGM	2262			wi	45
4150740	Burtasova, Anna	CAN	1987.0	WGM	2261	2265.0	2215.0		34
4164903	Lelekova, Olga	RUS	1987.0	WIM	2261	2190.0	2052.0	wi	34
4127951	Mirzoeva, Elmira	RUS	1981.0	WGM	2261	2271.0	2135.0	wi	40
35061887	Savitha Shri B	IND	2007.0	WFM	2261	1687.0	1787.0		14
4141237	Ibragimova, Lilia	RUS	1966.0		2260	2222.0	2204.0	wi	55
702358	Ivanka, Maria	HUN	1950.0	WGM	2260			wi	71
4124111	Karavaeva, Olga	RUS	1977.0	WIM	2260	2190.0	2105.0	wi	44
13600419	Khurtsilava, Inga	GEO	1975.0	WGM	2260	2049.0	2074.0	wi	46
4185803	Kostyuk, Tatiana	RUS	1979.0		2260			wi	42
301680	Kratochvilova, Jana	CZE	1999.0		2260			wi	22
4173490	Kuleshova, Nadezhda N	RUS	1985.0		2260			wi	36
401510	Lalic, Susan K	ENG	1965.0	IM	2260			wi	56
4149084	Lidonova, Gulnara	RUS	1973.0	WFM	2260			wi	48
2808072	Porat, Maya	ISR	1991.0	WIM	2260		2180.0		30
4108256	Rubzova, Tatiana	RUS	1962.0	WGM	2260	2248.0		wi	59
8600287	An, Yangfeng	CHN	1963.0	WIM	2259			wi	58
1108824	Bayer, Dorota	POL	1980.0	WIM	2259			wi	41
4108752	Grabuzova, Tatiana	RUS	1967.0	WGM	2259	2202.0	2156.0		54
1152254	Kubicka, Anna	POL	1999.0	WIM	2259	2090.0	1992.0		22
4152654	Meshcheriakova, Evgenia	RUS	1985.0	WGM	2259			wi	36
2802244	Pitam, Ella	ISR	1977.0	WGM	2259			wi	44
2102390	Ratcu, Tatiana	BRA	1979.0	WIM	2259			wi	42
1019481	Schut, Lisa	NED	1994.0	WIM	2259	2383.0	2234.0	wi	27
913553	Velikic, Adela	SRB	1997.0	WIM	2259	2240.0	2132.0		24
4640586	Meier, Annemarie	GER	1957.0		2258			wi	64
12401676	Nguyen, Thi Mai Hung	VIE	1994.0	WGM	2258	2271.0	2129.0		27
4172132	Shulepina, Kristina	RUS	1987.0	WIM	2258			wi	34
4141296	Vasilevich, Irina	RUS	1985.0	IM	2258	2176.0	2153.0	wi	36
14102110	Zozulia, Anna	BEL	1980.0	IM	2258	2245.0	2277.0	wi	41
706787	Felkai, Agnes	HUN	1974.0		2257			wi	47
4123417	Malina, Diana	RUS	1977.0	WFM	2257	2240.0		wi	44
905992	Markovic, Gordana	SRB	1951.0	WIM	2257			wi	70
2620472	Ouellet, Maili-Jade	CAN	2002.0	WGM	2257	2113.0	1886.0		19
4404564	Rodriguez Rueda, Paula Andrea	COL	1996.0	IM	2257	2312.0	2199.0	wi	25
4617304	Belic, Jordanka	SRB	1964.0	WGM	2256				57
14905779	Cibickova, Zuzana	SVK	1988.0	WGM	2256	2291.0	2234.0		33
25096990	Mrudul Dehankar	IND	2004.0	WIM	2256	1586.0	1766.0		17
1200712	Olarasu, Gabriela	ROU	1964.0	WGM	2256			wi	57
1213776	Sgircea, Silvia-Raluca	ROU	1989.0	WIM	2256	2196.0	2120.0		32
6000347	Corke, Anya S	ENG	1990.0	WGM	2255			wi	31
14102366	Kalinina, Vladislava	UKR	1980.0	WIM	2255			wi	41
44164548	Pogorelskikh, Sofia	RUS	2004.0		2255	1912.0	1829.0		17
2807602	Gutmakher, Olga	ISR	1987.0	WIM	2254	2243.0			34
4113721	Gvanceladze, Anna	RUS	1993.0	WFM	2254	2087.0	2053.0		28
5201829	Camacho, Chardine Cheradee	PHI	1994.0	WIM	2253		2181.0	wi	27
5001080	Mahalakshmi, M	IND	1998.0	WIM	2253	2060.0	2176.0		23
13502875	Romanova, Inna	BLR	1975.0	WGM	2253			wi	46
8601240	Gao, Zhiqian	CHN	1973.0		2252			wi	48
1135988	Kantane, Anna	POL	1995.0	WIM	2252	2170.0	2083.0		26
7101198	Sihite, Chelsie Monica Ignesias	INA	1995.0	WIM	2252	2233.0	2224.0	wi	26
2109220	Terao, Juliana Sayumi	BRA	1991.0	FM	2252	2212.0	2225.0		30
8601704	Xiao, Yue	CHN	1987.0		2252			wi	34
4621905	Delemarre, Isabel	GER	1978.0	WIM	2251			wi	43
704814	Havanecz, Bianka	HUN	1994.0	WIM	2251	2139.0			27
13600974	Imnadze, Nato	GEO	1996.0	WIM	2251	2144.0	2114.0	wi	25
3507831	Perez Rodriguez, Jennifer	PAR	1987.0	WIM	2251	2150.0	2170.0		34
14100703	Andreieva, Olga A	UKR	1937.0	WIM	2250			wi	84
6364063	Caglar, Sila	TUR	2004.0	WIM	2250		1832.0		17
14507943	Franciskovic, Borka	CRO	1988.0	WIM	2250	2205.0	2258.0		33
401927	Needham, Teresa	ENG	1965.0	WIM	2250			wi	56
12500666	Paridar, Shadi	IRI	1986.0	WGM	2250			wi	35
14501740	Puljek-Salai, Zorica	CRO	1965.0	WIM	2250		2142.0	wi	56
2003287	Savereide, Diane	USA	1954.0	WIM	2250			wi	67
404292	Sheldon, Ruth	ENG	1980.0	WIM	2250			wi	41
1008498	De Jong-Muhren, Bianca	NED	1986.0	WGM	2249			wi	35
4110145	Ovchinnikova, Julia	RUS	1965.0	WIM	2249			wi	56
4402472	Rivera, Ingris	COL	1988.0	WIM	2249	2152.0	2116.0		33
100536	Amura, Claudia	ARG	1970.0	WGM	2248	2270.0	2239.0		51
721530	Schneider, Veronika	HUN	1987.0	WGM	2248		2237.0	wi	34
14108623	Kuharenko, Svetlana	UKR	1984.0	WIM	2247			wi	37
2908689	Nikolova, Adriana	BUL	1988.0	WGM	2247	2276.0	2184.0	wi	33
4146794	Novikova, Anna	RUS	1985.0	WIM	2247	2180.0	2114.0		36
4189949	Schepetkova, Margarita	RUS	1988.0	WIM	2247	2248.0	2087.0		33
13706799	Serikbay, Assel	KAZ	2002.0	WIM	2247	2075.0	2071.0		19
13900285	Wagener, Anna	LUX	1976.0	WGM	2247	2313.0	2240.0		45
4106377	Chekhova-Kostina, Tatiana M	RUS	1955.0	WIM	2246	2165.0	2075.0	wi	66
701068	Veroci, Zsuzsa	HUN	1949.0	WGM	2246			wi	72
4158237	Alliulova, Dina	RUS	1986.0		2245			wi	35
4141911	Druzhinina, Olga	RUS	1984.0		2245		2163.0	wi	37
14124327	Efimenko, Maria	UKR	1996.0	WIM	2245	2295.0	2169.0		25
14201437	Gevorgyan, Irina	UZB	1990.0	WGM	2245	2126.0	2246.0		31
13700081	Khasanova, Flyura	KAZ	1964.0	WGM	2245	2208.0	2233.0	wi	57
13403710	Mammadova, Narmin	AZE	1999.0	WIM	2245	2099.0	2003.0		22
4132203	Molchanova, Tatjana	RUS	1980.0	WGM	2245	2161.0	2220.0	wi	41
8602867	Zhang, Jilin	AUS	1986.0	WGM	2245	2246.0			35
3804178	Chumpitaz, Ann	PER	1994.0	WIM	2244	2204.0	2168.0	wi	27
2080788	Eswaran, Ashritha	USA	2000.0	WIM	2244				21
8600740	Guo, Jun	CHN	1973.0	WFM	2244			wi	48
618446	Leconte, Maria	FRA	1970.0	WGM	2244	2188.0	2108.0		51
4123891	Loktionova, Natalia	RUS	1974.0	WIM	2244	2191.0		wi	47
8618020	Lu, Miaoyi	CHN	2010.0		2244	1403.0	1545.0		11
4109503	Minogina, Tamara	RUS	1959.0	WIM	2244	2231.0	2138.0	wi	62
5024528	Pujari, Rucha	IND	1994.0	WIM	2244	2141.0	2113.0		27
1206729	Voicu-Jagodzinsky, Carmen	ROU	1981.0	WGM	2244	2222.0	2193.0		40
24115347	Balaian, Alina	RUS	1992.0	WIM	2243	2165.0	2195.0		29
1308521	Mueller-Seps, Monika	SUI	1986.0	WGM	2243	2213.0	2198.0	wi	35
34111422	Nosacheva, Mariya	RUS	2001.0	WFM	2243	2051.0	2069.0		20
5043131	Parnali, S Dharia	IND	1997.0	WIM	2243	1868.0	1962.0		24
5015448	Vinuthna, N.	IND	1987.0	WIM	2243			wi	34
14534215	Cvitan, Ena	CRO	2001.0	FM	2242	1951.0	2016.0		20
2072505	Gorti, Akshita	USA	2002.0	FM	2242	2215.0	2144.0	wi	19
14605511	Vidic, Teja	SLO	1998.0	WIM	2242	1946.0	1989.0		23
1102575	Erenska-Barlo, Hanna	POL	1946.0	WGM	2241		1895.0	wi	75
4123859	Kamenskaja, Olga	RUS	1971.0	WFM	2241			wi	50
4153987	Komiagina, Maria	RUS	1984.0	WIM	2241	2098.0	2070.0		37
8601585	Na, Linna	CHN	1987.0		2241			wi	34
1621629	Newrkla, Katharina	AUT	1992.0	WIM	2241	2122.0	2164.0		29
8601984	Li, Lu	CHN	1981.0		2240			wi	40
4129989	Moskalyuk, Natalya	RUS	1979.0	WFM	2240			wi	42
4122895	Neroda, Alexandra	RUS	1978.0	WIM	2240			wi	43
4194950	Saulina, Varvara	RUS	1992.0	WFM	2240	2066.0	2060.0		29
4127641	Sheredina, Anna	RUS	1976.0		2240			wi	45
13400029	Velikhanli, Firuza	AZE	1970.0	WGM	2240			wi	51
12408956	Bach, Ngoc Thuy Duong	VIE	2003.0	WIM	2239	1800.0	1865.0		18
2813742	Lahav, Michal	ISR	1999.0	WIM	2239	2018.0	2075.0		22
34100200	Lysenko, Margarita	RUS	1999.0	WFM	2239	2146.0	2217.0		22
873349	Movileanu, Daniela	ITA	1996.0	WFM	2239	2099.0	2231.0		25
25014510	Aakanksha Hagawane	IND	2000.0	WIM	2238	1870.0	1971.0		21
2915235	Antova, Gabriela	BUL	2002.0	FM	2238	2110.0	2179.0		19
7101244	Citra, Dewi Ardhiani Anastasia	INA	1994.0	WIM	2238	2158.0	2120.0	wi	27
4655524	Duppel, Tina	GER	1984.0	WIM	2238			wi	37
13401491	Hojjatova, Aydan	AZE	1999.0	WGM	2238	2104.0	1990.0	wi	22
927007	Manakova, Maria	SRB	1974.0	WGM	2238	2239.0	2136.0		47
14102412	Sarana-Hungeling, Oksana	GER	1979.0	WGM	2238			wi	42
715352	Kiss, Fernanda	HUN	1979.0	WIM	2237			wi	42
8602158	Li, Nan	CHN	1987.0		2237			wi	34
8602310	Liu, Pei	CHN	1988.0	WIM	2237			wi	33
4652819	Naiditsch, Irina	GER	1986.0		2237			wi	35
4163591	Nebolsina, Vera	RUS	1989.0	WGM	2237	2197.0	2208.0		32
1705032	Agrest, Svetlana	SWE	1966.0	WIM	2236			wi	55
4152832	Gromova, Iulia	RUS	1985.0	WIM	2236	2132.0	2093.0	wi	36
4194594	Chernova, Anastasia	RUS	1989.0		2235			wi	32
5045118	Cholleti Sahajasri	IND	1996.0	WIM	2235	1976.0	1988.0		25
13703595	Davletbayeva, Madina	KAZ	1989.0	WGM	2235	2226.0	2115.0		32
2008602	Hahn, Anna	USA	1976.0	WIM	2235			wi	45
4612191	Heintze, Marion	GER	1954.0	WIM	2235			wi	67
14109190	Hrabinska, Myroslava	UKR	1984.0	WGM	2235	2079.0	2240.0	wi	37
12401285	Pham, Bich Ngoc	VIE	1990.0	WIM	2235	2181.0	2257.0		31
14132400	Shpanko, Nadiia	UKR	2002.0	WIM	2235	2069.0	2121.0		19
4135504	Zakurdjaeva, Irina	RUS	1982.0	WGM	2235	2186.0	2179.0	wi	39
3506355	Corrales Jimenez, Zenia	MEX	1989.0	WIM	2234	2176.0	2220.0		32
2905612	Genova, Lyubka	BUL	1983.0	WIM	2234	2230.0	2224.0		38
14201780	Kurbonboeva, Sarvinoz	UZB	1994.0	WGM	2234	2129.0	2054.0		27
1210785	Moldovan, Corina	ROU	1983.0	WIM	2234	2218.0		wi	38
4636546	Schmidt, Jessica	GER	1979.0	WGM	2234	2219.0			42
4158296	Dolgova, Olga	LAT	1987.0	WIM	2233	2139.0	2140.0	wi	34
1209914	Dragomirescu, Angela	ROU	1973.0	WIM	2233	2188.0	2237.0		48
2801035	Kristol, Luba	ISR	1944.0	WIM	2233			wi	77
4149068	Akhmetshina, Alina	RUS	1984.0	WFM	2232			wi	37
14105551	Cherednichenko, Svetlana	UKR	1984.0	WGM	2232	2277.0		wi	37
4185609	Ilchenko, Nadezhda	RUS	1986.0	WIM	2232			wi	35
4109228	Kryukova, Irina	RUS	1968.0	WGM	2232		2240.0	wi	53
22247270	Nicolas Zapata, Irene	ESP	1997.0	WIM	2232	2188.0	2192.0		24
14109794	Areshchenko, Kateryna	UKR	1985.0	WGM	2231		2207.0	wi	36
13712802	Kamalidenova, Meruert	KAZ	2005.0	WFM	2231	1875.0	2085.0		16
14400073	Misanovic, Vesna	BIH	1964.0	WGM	2231				57
4121465	Rakitskaja, Mariya	RUS	1972.0		2231			wi	49
8602824	Tu, Haiqiong	CHN	1975.0		2231			wi	46
4107985	Arbatskaia, N	RUS	1971.0		2230			wi	50
2019507	Battsetseg, Tsagaan	USA	1972.0	WIM	2230			wi	49
4900588	Battsetseg, Tuvshintugs	MGL	1978.0	WIM	2230			wi	43
14100959	Dekusar, Maria	UKR	1972.0	WIM	2230			wi	49
4140443	Khusnutdinova, Luiza	RUS	1983.0	WIM	2230			wi	38
12401013	Luong, Phuong Hanh	VIE	1983.0	WIM	2230	2132.0	2119.0		38
14904888	Maslikova, Veronika	SVK	1986.0	WIM	2230		2260.0		35
24173371	Dimitrova, Aleksandra	RUS	2000.0	WIM	2229	2066.0	1946.0		21
14112035	Doluhanova, Evgeniya	UKR	1984.0	WGM	2229	2234.0	2153.0		37
116459	Fernandez, Maria Florencia	ARG	1991.0	WIM	2229	2116.0	2184.0		30
4144210	Kharashkina, Bairta	RUS	1982.0	WFM	2229			wi	39
4166736	Kirillova, Varvara	RUS	1987.0	WIM	2229			wi	34
3601617	Velazquez Garcia, Maria	ECU	1984.0	WFM	2229			wi	37
505161	Zhou, Qiyu	CAN	2000.0	FM	2229		1925.0		21
14117258	Babiy, Olga	UKR	1989.0	WGM	2228	2238.0	2304.0		32
4901444	Enkhtuul, Altan-Ulzii	MGL	1994.0	WGM	2228	2039.0	2059.0		27
1212915	Foisor, Sabina-Francesca	USA	1989.0	WGM	2228	2312.0	2240.0		32
13300270	Gevorgyan, Maria	ARM	1994.0	WGM	2228	2147.0	2210.0		27
872342	Gueci, Tea	ITA	1999.0	WIM	2228	2055.0	2142.0		22
350591	Richterova, Natasa	CZE	1996.0	WIM	2228	2139.0	2143.0		25
11602260	Amerika, Katrina	LAT	1991.0	WIM	2227	2130.0	2117.0		30
14107244	Arutyunova, Diana	UKR	1988.0	WGM	2227	2167.0	2203.0	wi	33
4158067	Knyaginicheva, Irina	RUS	1985.0	WFM	2227			wi	36
14601982	Krivec, Jana	SLO	1980.0	WGM	2227	2179.0	2053.0		41
4149564	Malgina, Tatiana	RUS	1984.0	WIM	2227	2244.0	2191.0	wi	37
24142573	Niyazgulova, Marina	RUS	1995.0	WIM	2227	2248.0	2087.0	wi	26
14102404	Rudolph, Anna	GER	1978.0	WIM	2227			wi	43
4130944	Svistun, Olga	RUS	1977.0	WIM	2227	2238.0		wi	44
1114158	Jakubiec, Edyta	POL	1981.0	WIM	2226	2156.0	2041.0		40
32099568	Kolotilina, Liudmila	ESP	1983.0	WFM	2226	2085.0	2074.0		38
14112116	Kostiukova, Liubov	UKR	1983.0	IM	2226			wi	38
4149106	Norina, Viktoria	RUS	1967.0	WFM	2226			wi	54
4175840	Tarasova, Viktoriya	RUS	1989.0	WIM	2226	2197.0	2182.0	wi	32
5091241	Varshini, V	IND	1998.0	WGM	2226	1910.0	2061.0		23
4119908	Davidova, Elena	RUS	1970.0	WFM	2225			wi	51
2201550	Garcia Padron, M Del Pino	ESP	1961.0		2225			wi	60
13500414	Khorovets-Aiedinova, Elmira	BLR	1963.0	WFM	2225			wi	58
14101530	Lymar, Irina	UKR	1974.0	WGM	2225			wi	47
7100370	Sulistya, Maria Lucia Ratna	INA	1975.0	WIM	2225			wi	46
8604541	Yuan, Yuanling	CAN	1994.0	WIM	2225	2237.0	2217.0	wi	27
8602905	Zhou, Guijue	CHN	1985.0	WIM	2225	2178.0			36
22200371	Aranaz Murillo, Amalia	ESP	1995.0	WIM	2224	2278.0		wi	26
1009311	Bensdorp-De Labaca, Marlies	NED	1985.0	WIM	2224	2254.0	2156.0		36
928615	Chelushkina, Irina	SRB	1961.0	WGM	2224	2283.0	2256.0		60
4167945	Makarova, Natalia	RUS	1982.0		2224			wi	39
4503082	Olde, Margareth	EST	2000.0	WFM	2224	2008.0	2013.0		21
24142565	Baraeva, Irina	RUS	1995.0	WIM	2223	2200.0	2136.0	wi	26
642002	Benmesbah, Natacha	FRA	1989.0	WIM	2223	2193.0	2271.0		32
13902911	Butuc, Maria	RUS	1993.0	WIM	2223	2128.0	2144.0	wi	28
743585	Juhasz, Barbara	HUN	1995.0	WIM	2223	2122.0	2214.0		26
1234765	Lehaci, Miruna-Daria	ROU	2004.0	WFM	2223	1847.0	1748.0		17
1625268	Schnegg, Anna-Lena	AUT	1998.0	WFM	2223	2041.0	2185.0		23
8602093	Wang, Fang	CHN	1989.0		2223			wi	32
4157214	Alexandrova, Varvara	RUS	1985.0	WFM	2222			wi	36
4200446	Botsari, Anna-Maria	GRE	1972.0	WGM	2222		2374.0	wi	49
13300946	Ghukasyan, Siranush	ARM	1998.0	WIM	2222		1953.0		23
14102455	Kubata, Viktoria	UKR	1979.0	WIM	2222			wi	42
14134039	Martynkova, Olena	UKR	2000.0	WIM	2222	2044.0	2076.0		21
4139550	Mukhortova, Elena	RUS	1982.0		2222			wi	39
4110110	Steinberg, Jana	RUS	1972.0	WFM	2222			wi	49
777765	Gaal, Zsoka	HUN	2007.0	WFM	2221	1928.0	1707.0		14
13602586	Gavasheli, Ana	GEO	1987.0	WIM	2221	2036.0	2134.0		34
2019558	Grinfeld, Alla B	USA	1953.0	WGM	2221			wi	68
4129709	Kursova, Maria	ARM	1986.0	WGM	2221	2281.0			35
22238255	Perera Borrego, Maria Adela	ESP	1994.0	WIM	2221	2081.0	2155.0		27
634581	Congiu, Mathilde	FRA	1989.0	WIM	2220	2198.0			32
2006723	Levitan, Yuliya	USA	1973.0	WIM	2220		2220.0	wi	48
4125070	Lysova, Olga	RUS	1980.0	WIM	2220			wi	41
1116738	Mickiewicz, Maria	POL	1984.0	WIM	2220	2090.0		wi	37
8605610	Nie, Xin	CHN	1997.0		2220		2092.0		24
4116909	Severina, Maria	RUS	1995.0	WIM	2220	2231.0	2202.0	wi	26
4128435	Shmidt, Elena	RUS	1976.0	WIM	2220	2004.0	2106.0	wi	45
4123832	Bilenko, Larisa	RUS	1955.0		2219			wi	66
4132432	Kanaeva, Irina	RUS	1994.0	WFM	2219	2164.0	2094.0	wi	27
4153308	Kornilova, Ekaterina	RUS	1985.0	WFM	2219			wi	36
1106660	Krupa, Monika	POL	1977.0	WGM	2219	2150.0		wi	44
12971367	Muetsch, Annmarie	GER	2002.0	WIM	2219	2188.0	2272.0		19
5055903	Srija, Seshadri	IND	1997.0	WGM	2219	2087.0	1995.0		24
2806088	Botvinnik, Irina	ISR	1961.0	WFM	2218			wi	60
5700965	Foudzi, Siti Zulaikha	MAS	1988.0	WIM	2218			wi	33
4205472	Papadopoulou, Vera	GRE	1986.0	WIM	2218			wi	35
5082986	Priyanka, K	IND	2001.0	WIM	2218	1810.0	1893.0		20
14507323	Saric, Kristina	CRO	1986.0	WIM	2218	2186.0			35
5001056	Saritha, M. Reddy	IND	1972.0	WIM	2218			wi	49
4107284	Sirotkina, Nina	RUS	1964.0	WIM	2218	2088.0	2058.0		57
4128311	Timurova, Lilia	RUS	1981.0	WIM	2218		2021.0	wi	40
3507041	Vigoa Apecheche, Yanira	USA	1987.0	WGM	2218		2276.0	wi	34
2903229	Djingarova, Emilia	BUL	1978.0	WGM	2217				43
13402951	Kazimova, Narmin	AZE	1993.0	WGM	2217		2269.0		28
5018242	Koneru, Chandra Hawsa	IND	1988.0		2217			wi	33
13711261	Nurgali, Nazerke	KAZ	2004.0	WIM	2217	2044.0	2158.0		17
1002457	Sziva, Erika	NED	1967.0	WGM	2217				54
8601925	Zhao, Dindin	CHN	1984.0		2217			wi	37
24605611	Fuchs, Judith	GER	1990.0	WGM	2216	2291.0	2326.0		31
14113767	Moskalets, Svetlana	UKR	1988.0	WIM	2216	2200.0	2095.0	wi	33
929700	Prudnikova, Svetlana	SRB	1967.0	WGM	2216	2201.0			54
34130249	Sakorenko, Adriana	RUS	2001.0	WFM	2216	1942.0	1883.0		20
4164970	Bykova, Anastasia	RUS	1997.0	WFM	2215	2200.0	2177.0		24
5000882	Khadilkar, Rohini	IND	1963.0	WIM	2215			wi	58
3504794	Linares Napoles, Oleiny	CUB	1983.0	WGM	2215		2357.0		38
4127609	Mashinskaya, Iulia	RUS	1977.0	IM	2215	2160.0		wi	44
909807	Nedeljkovic, Verica	SRB	1929.0	WGM	2215			wi	92
11602252	Ni, Viktorija	USA	1991.0	WIM	2215	2125.0	2183.0	wi	30
2097478	Samadashvili, Martha	USA	2004.0	WFM	2215				17
4122682	Vlasova, Nataliya	RUS	1980.0	WIM	2215	2020.0	2032.0	wi	41
12400386	Vo, Hong Phuong	VIE	1979.0	WFM	2215			wi	42
4128168	Zamanova, Natalija	RUS	1968.0		2215			wi	53
4176766	Doroshenko, Diana	RUS	1992.0	WIM	2214		2084.0		29
1005308	Lanchava, Tea	NED	1974.0	IM	2214				47
13601717	Maisuradze, Nino	FRA	1982.0	WGM	2214	2216.0	2175.0		39
4136632	Melnikova, Yana	RUS	1984.0	WGM	2214			wi	37
13500996	Tetenkina, Irina	SWE	1978.0	WIM	2214	2190.0		wi	43
2022966	Zenyuk, Iryna	USA	1986.0	CM	2214			wi	35
14118874	Zubova, Mariya	UKR	1992.0	WFM	2214	2032.0	2035.0		29
14100754	Baklanova, Tatiana	UKR	1972.0	WIM	2213	2153.0	2058.0		49
4603966	Fischdick, Gisela	GER	1955.0	WGM	2213		2213.0	wi	66
1206435	Hamdouchi, Adina-Maria	FRA	1979.0	WGM	2213		2208.0	wi	42
13403893	Ibrahimova, Sabina	AZE	1995.0	WIM	2213	2005.0	1936.0		26
705128	Lakos, Nikoletta	HUN	1978.0	WGM	2213	2237.0			43
8603685	Shou, Qin	CHN	1989.0		2213			wi	32
14114917	Sluzhbina, Anastasiya	UKR	1987.0	WIM	2213			wi	34
12560715	Zahedifar, Anahita	IRI	2003.0	WFM	2213	1961.0	2036.0		18
4189639	Efimova, Olga A.	RUS	1985.0	WFM	2212			wi	36
12571490	Mahdian, Anousha	IRI	2003.0	WFM	2212	1800.0	1788.0		18
4108868	Alekhina, Natalia V	RUS	1954.0	WGM	2211				67
4402413	Castrillon Gomez, Melissa	COL	1995.0	WIM	2211	2150.0	2101.0		26
13303627	Gaboyan, Susanna	ARM	1996.0	WIM	2211	2139.0	2135.0		25
4110137	Gagloshvili, Raissa	RUS	1964.0	WIM	2210			wi	57
14608391	Janzelj, Lara	SLO	1997.0	WIM	2210	2183.0	2121.0		24
4500164	Laesson, Tuulikki	EST	1969.0	WIM	2210			wi	52
4163001	Orlova, Elena O.	RUS	1985.0		2210			wi	36
4164725	Romanovskaya, Anna	RUS	1987.0	WFM	2210	2238.0	2032.0	wi	34
13401360	Shukurova, Mehriban	AZE	1984.0	WIM	2210			wi	37
4165810	Shumilina, Alexandra	RUS	1986.0	WIM	2210	2263.0	2172.0	wi	35
4183363	Sorokina, Natalia	RUS	1969.0		2210			wi	52
4612477	Starck, Ines	GER	1963.0	WFM	2210			wi	58
4108558	Strutinskaia, Galina	RUS	1957.0	WGM	2210	2184.0	2214.0		64
8602069	Zhang, Ying	CHN	1988.0		2210			wi	33
